Reporting Area,Current MMWR Year,MMWR WEEK,Cumulative YTD Current MMWR Year,Weekly_Importation
Michigan,2023,16,,0
Michigan,2023,17,,0
Michigan,2023,18,,0
Michigan,2023,19,,0
Michigan,2023,20,,0
Michigan,2023,21,,0
Michigan,2023,22,,0
Michigan,2023,23,,0
Michigan,2023,24,,0
Michigan,2023,25,,0
Michigan,2023,26,,0
Michigan,2023,27,,0
Michigan,2023,28,,0
Michigan,2023,29,,0
Michigan,2023,30,,0
Michigan,2023,31,,0
Michigan,2023,32,,0
Michigan,2023,33,,0
Michigan,2023,34,,0
Michigan,2023,35,,0
Michigan,2023,36,,0
Michigan,2023,37,,0
Michigan,2023,38,,0
Michigan,2023,39,,0
Michigan,2023,40,,0
Michigan,2023,41,,0
Michigan,2023,42,,0
Michigan,2023,43,,0
Michigan,2023,44,,0
Michigan,2023,45,,0
Michigan,2023,46,,0
Michigan,2023,47,,0
Michigan,2023,48,,0
Michigan,2023,49,,0
Michigan,2023,50,,0
Michigan,2023,51,,0
Michigan,2023,52,,0
Michigan,2024,1,,0
Michigan,2024,2,,0
Michigan,2024,3,,0
Michigan,2024,4,,0
Michigan,2024,5,,0
Michigan,2024,6,,0
Michigan,2024,7,,0
Michigan,2024,8,1,1
Michigan,2024,9,1,0
Michigan,2024,10,1,0
Michigan,2024,11,1,0
Michigan,2024,12,1,0
Michigan,2024,13,2,1
Michigan,2024,14,2,0
Michigan,2024,15,2,0
Michigan,2024,16,2,0
Michigan,2024,17,2,0
Michigan,2024,18,2,0
Michigan,2024,19,2,0
Michigan,2024,20,2,0
Michigan,2024,21,2,0
Michigan,2024,22,2,0
Michigan,2024,23,2,0
Michigan,2024,24,2,0
Michigan,2024,25,2,0
Michigan,2024,26,2,0
Michigan,2024,27,2,0
Michigan,2024,28,2,0
Michigan,2024,29,2,0
Michigan,2024,30,2,0
Michigan,2024,31,2,0
Michigan,2024,32,2,0
Michigan,2024,33,2,0
Michigan,2024,34,2,0
Michigan,2024,35,2,0
Michigan,2024,36,2,0
Michigan,2024,37,2,0
Michigan,2024,38,2,0
Michigan,2024,39,2,0
Michigan,2024,40,2,0
Michigan,2024,41,2,0
Michigan,2024,42,2,0
Michigan,2024,43,2,0
Michigan,2024,44,2,0
Michigan,2024,45,2,0
Michigan,2024,46,2,0
Michigan,2024,47,2,0
Michigan,2024,48,2,0
Michigan,2024,49,2,0
Michigan,2024,50,2,0
Michigan,2024,51,2,0
Michigan,2024,52,2,0
Michigan,2025,1,,0
Michigan,2025,2,,0
Michigan,2025,3,,0
Michigan,2025,4,,0
Michigan,2025,5,,0
Michigan,2025,6,,0
Michigan,2025,7,,0
Michigan,2025,8,,0
Michigan,2025,9,,0
Michigan,2025,10,,0
Michigan,2025,11,,0
Michigan,2025,12,1,1
Michigan,2025,13,1,0
Michigan,2025,14,1,0
Michigan,2025,15,2,1
Michigan,2025,16,2,0
Michigan,2025,17,4,2
Michigan,2025,18,4,0
Michigan,2025,19,4,0
Michigan,2025,20,4,0
Michigan,2025,21,4,0
Michigan,2025,22,4,0
Michigan,2025,23,4,0
Michigan,2025,24,4,0
Michigan,2025,25,4,0
Michigan,2025,26,4,0
Michigan,2025,27,4,0
Michigan,2025,28,5,1
Michigan,2025,29,5,0
Michigan,2025,30,5,0
Michigan,2025,31,7,2
Michigan,2025,32,7,0
Michigan,2025,33,7,0
Michigan,2025,34,7,0
Michigan,2025,35,7,0
Michigan,2025,36,7,0
Michigan,2025,37,7,0
Michigan,2025,38,7,0
Minnesota,2023,1,,0
Minnesota,2023,2,,0
Minnesota,2023,3,,0
Minnesota,2023,4,,0
Minnesota,2023,5,,0
Minnesota,2023,6,,0
Minnesota,2023,7,,0
Minnesota,2023,8,,0
Minnesota,2023,9,,0
Minnesota,2023,10,,0
Minnesota,2023,11,,0
Minnesota,2023,13,,0
Minnesota,2023,14,,0
Minnesota,2023,15,,0
Minnesota,2023,16,,0
Minnesota,2023,17,,0
Minnesota,2023,18,,0
Minnesota,2023,19,,0
Minnesota,2023,20,,0
Minnesota,2023,21,,0
Minnesota,2023,22,,0
Minnesota,2023,23,,0
Minnesota,2023,24,,0
Minnesota,2023,25,,0
Minnesota,2023,26,,0
Minnesota,2023,27,,0
Minnesota,2023,28,,0
Minnesota,2023,29,,0
Minnesota,2023,30,,0
Minnesota,2023,31,,0
Minnesota,2023,32,,0
Minnesota,2023,33,,0
Minnesota,2023,34,,0
Minnesota,2023,35,,0
Minnesota,2023,36,,0
Minnesota,2023,37,,0
Minnesota,2023,38,,0
Minnesota,2023,39,,0
Minnesota,2023,40,,0
Minnesota,2023,41,,0
Minnesota,2023,42,,0
Minnesota,2023,43,,0
Minnesota,2023,44,,0
Minnesota,2023,45,,0
Minnesota,2023,46,,0
Minnesota,2023,47,,0
Minnesota,2023,48,,0
Minnesota,2023,49,,0
Minnesota,2023,50,,0
Minnesota,2023,51,,0
Minnesota,2023,52,,0
Minnesota,2024,1,,0
Minnesota,2024,2,,0
Minnesota,2024,3,,0
Minnesota,2024,4,,0
Minnesota,2024,5,,0
Minnesota,2024,6,,0
Minnesota,2024,7,,0
Minnesota,2024,8,,0
Minnesota,2024,9,,0
Minnesota,2024,10,,0
Minnesota,2024,11,1,1
Minnesota,2024,12,1,0
Minnesota,2024,13,1,0
Minnesota,2024,14,1,0
Minnesota,2024,15,1,0
Minnesota,2024,16,1,0
Minnesota,2024,17,1,0
Minnesota,2024,18,1,0
Minnesota,2024,19,1,0
Minnesota,2024,20,1,0
Minnesota,2024,21,1,0
Minnesota,2024,22,1,0
Minnesota,2024,23,1,0
Minnesota,2024,24,1,0
Minnesota,2024,25,1,0
Minnesota,2024,26,1,0
Minnesota,2024,27,1,0
Minnesota,2024,28,3,2
Minnesota,2024,29,3,0
Minnesota,2024,30,3,0
Minnesota,2024,31,3,0
Minnesota,2024,32,3,0
Minnesota,2024,33,4,1
Minnesota,2024,34,7,3
Minnesota,2024,35,7,0
Minnesota,2024,36,7,0
Minnesota,2024,37,7,0
Minnesota,2024,38,7,0
Minnesota,2024,39,7,0
Minnesota,2024,40,7,0
Minnesota,2024,41,7,0
Minnesota,2024,42,8,1
Minnesota,2024,43,9,1
Minnesota,2024,44,10,1
Minnesota,2024,45,11,1
Minnesota,2024,46,11,0
Minnesota,2024,47,12,1
Minnesota,2024,48,12,0
Minnesota,2024,49,12,0
Minnesota,2024,50,12,0
Minnesota,2024,51,13,1
Minnesota,2024,52,13,0
Minnesota,2025,1,,0
Minnesota,2025,2,,0
Minnesota,2025,3,,0
Minnesota,2025,4,,0
Minnesota,2025,5,,0
Minnesota,2025,6,,0
Minnesota,2025,7,,0
Minnesota,2025,8,,0
Minnesota,2025,9,,0
Minnesota,2025,10,,0
Minnesota,2025,11,,0
Minnesota,2025,12,,0
Minnesota,2025,13,,0
Minnesota,2025,14,,0
Minnesota,2025,15,,0
Minnesota,2025,16,,0
Minnesota,2025,17,,0
Minnesota,2025,18,1,1
Minnesota,2025,19,1,0
Minnesota,2025,20,1,0
Minnesota,2025,21,1,0
Minnesota,2025,22,1,0
Minnesota,2025,23,1,0
Minnesota,2025,24,1,0
Minnesota,2025,25,1,0
Minnesota,2025,26,1,0
Minnesota,2025,27,1,0
Minnesota,2025,28,1,0
Minnesota,2025,29,1,0
Minnesota,2025,30,1,0
Minnesota,2025,31,1,0
Minnesota,2025,32,1,0
Minnesota,2025,33,1,0
Minnesota,2025,34,1,0
Minnesota,2025,35,1,0
Minnesota,2025,36,1,0
Minnesota,2025,37,1,0
Minnesota,2025,38,1,0
Mississippi,2023,1,,0
Mississippi,2023,2,,0
Mississippi,2023,3,,0
Mississippi,2023,4,,0
Mississippi,2023,5,,0
Mississippi,2023,6,,0
Mississippi,2023,7,,0
Mississippi,2023,8,,0
Mississippi,2023,9,,0
Mississippi,2023,10,,0
Mississippi,2023,11,,0
Mississippi,2023,13,,0
Mississippi,2023,14,,0
Mississippi,2023,15,,0
Mississippi,2023,16,,0
Mississippi,2023,17,,0
Mississippi,2023,18,,0
Mississippi,2023,19,,0
Mississippi,2023,20,,0
Mississippi,2023,21,,0
Mississippi,2023,22,,0
Mississippi,2023,23,,0
Mississippi,2023,24,,0
Mississippi,2023,25,,0
Mississippi,2023,26,,0
Mississippi,2023,27,,0
Mississippi,2023,28,,0
Mississippi,2023,29,,0
Mississippi,2023,30,,0
Mississippi,2023,31,,0
Mississippi,2023,32,,0
Mississippi,2023,33,,0
Mississippi,2023,34,,0
Mississippi,2023,35,,0
Mississippi,2023,36,,0
Mississippi,2023,37,,0
Mississippi,2023,38,,0
Mississippi,2023,39,,0
Mississippi,2023,40,,0
Mississippi,2023,41,,0
Mississippi,2023,42,,0
Mississippi,2023,43,,0
Mississippi,2023,44,,0
Mississippi,2023,45,,0
Mississippi,2023,46,,0
Mississippi,2023,47,,0
Mississippi,2023,48,,0
Mississippi,2023,49,,0
Mississippi,2023,50,,0
Mississippi,2023,51,,0
Mississippi,2023,52,,0
Mississippi,2024,1,,0
Mississippi,2024,2,,0
Mississippi,2024,3,,0
Mississippi,2024,4,,0
Mississippi,2024,5,,0
Mississippi,2024,6,,0
Mississippi,2024,7,,0
Mississippi,2024,8,,0
Mississippi,2024,9,,0
Mississippi,2024,10,,0
Mississippi,2024,11,,0
Mississippi,2024,12,,0
Mississippi,2024,13,,0
Mississippi,2024,14,,0
Mississippi,2024,15,,0
Mississippi,2024,16,,0
Mississippi,2024,17,,0
Mississippi,2024,18,,0
Mississippi,2024,19,,0
Mississippi,2024,20,,0
Mississippi,2024,21,,0
Mississippi,2024,22,,0
Mississippi,2024,23,,0
Mississippi,2024,24,,0
Mississippi,2024,25,,0
Mississippi,2024,26,,0
Mississippi,2024,27,,0
Mississippi,2024,28,,0
Mississippi,2024,29,,0
Mississippi,2024,30,,0
Mississippi,2024,31,,0
Mississippi,2024,32,,0
Mississippi,2024,33,,0
Mississippi,2024,34,,0
Mississippi,2024,35,,0
Mississippi,2024,36,,0
Mississippi,2024,37,,0
Mississippi,2024,38,,0
Mississippi,2024,39,,0
Mississippi,2024,40,,0
Mississippi,2024,41,,0
Mississippi,2024,42,,0
Mississippi,2024,43,,0
Mississippi,2024,44,,0
Mississippi,2024,45,,0
Mississippi,2024,46,,0
Mississippi,2024,47,,0
Mississippi,2024,48,,0
Mississippi,2024,49,,0
Mississippi,2024,50,,0
Mississippi,2024,51,,0
Mississippi,2024,52,,0
Mississippi,2025,1,,0
Mississippi,2025,2,,0
Mississippi,2025,3,,0
Mississippi,2025,4,,0
Mississippi,2025,5,,0
Mississippi,2025,6,,0
Mississippi,2025,7,,0
Mississippi,2025,8,,0
Mississippi,2025,9,,0
Mississippi,2025,10,,0
Mississippi,2025,11,,0
Mississippi,2025,12,,0
Mississippi,2025,13,,0
Mississippi,2025,14,,0
Mississippi,2025,15,,0
Mississippi,2025,16,,0
Mississippi,2025,17,,0
Mississippi,2025,18,,0
Mississippi,2025,19,,0
Mississippi,2025,20,,0
Mississippi,2025,21,,0
Mississippi,2025,22,,0
Mississippi,2025,23,,0
Mississippi,2025,24,,0
Mississippi,2025,25,,0
Mississippi,2025,26,,0
Mississippi,2025,27,,0
Mississippi,2025,28,,0
Mississippi,2025,29,,0
Mississippi,2025,30,,0
Mississippi,2025,31,,0
Mississippi,2025,32,,0
Mississippi,2025,33,,0
Mississippi,2025,34,,0
Mississippi,2025,35,,0
Mississippi,2025,36,,0
Mississippi,2025,37,,0
Mississippi,2025,38,,0
Missouri,2023,1,,0
Missouri,2023,2,,0
Missouri,2023,3,,0
Missouri,2023,4,,0
Missouri,2023,5,,0
Missouri,2023,6,,0
Missouri,2023,7,,0
Missouri,2023,8,,0
Missouri,2023,9,,0
Missouri,2023,10,,0
Missouri,2023,11,,0
Missouri,2023,13,,0
Missouri,2023,14,,0
Missouri,2023,15,,0
Missouri,2023,16,,0
Missouri,2023,17,,0
Missouri,2023,18,,0
Missouri,2023,19,,0
Missouri,2023,20,,0
Missouri,2023,21,,0
Missouri,2023,22,,0
Missouri,2023,23,,0
Missouri,2023,24,,0
Missouri,2023,25,,0
Missouri,2023,26,,0
Missouri,2023,27,,0
Missouri,2023,28,,0
Missouri,2023,29,,0
Missouri,2023,30,,0
Missouri,2023,31,,0
Missouri,2023,32,,0
Missouri,2023,33,,0
Missouri,2023,34,,0
Missouri,2023,35,,0
Missouri,2023,36,,0
Missouri,2023,37,,0
Missouri,2023,38,,0
Missouri,2023,39,,0
Missouri,2023,40,,0
Missouri,2023,41,,0
Missouri,2023,42,,0
Missouri,2023,43,,0
Missouri,2023,44,,0
Missouri,2023,45,,0
Missouri,2023,46,,0
Missouri,2023,47,,0
Missouri,2023,48,,0
Missouri,2023,49,,0
Missouri,2023,50,,0
Missouri,2023,51,,0
Missouri,2023,52,,0
Missouri,2024,1,,0
Missouri,2024,2,,0
Missouri,2024,3,,0
Missouri,2024,4,,0
Missouri,2024,5,,0
Missouri,2024,6,,0
Missouri,2024,7,,0
Missouri,2024,8,,0
Missouri,2024,9,,0
Missouri,2024,10,,0
Missouri,2024,11,,0
Missouri,2024,12,,0
Missouri,2024,13,,0
Missouri,2024,14,,0
Missouri,2024,15,,0
Missouri,2024,16,,0
Missouri,2024,17,,0
Missouri,2024,18,,0
Missouri,2024,19,,0
Missouri,2024,20,,0
Missouri,2024,21,,0
Missouri,2024,22,,0
Missouri,2024,23,,0
Missouri,2024,24,,0
Missouri,2024,25,,0
Missouri,2024,26,,0
Missouri,2024,27,,0
Missouri,2024,28,,0
Missouri,2024,29,,0
Missouri,2024,30,,0
Missouri,2024,31,,0
Missouri,2024,32,,0
Missouri,2024,33,,0
Missouri,2024,34,,0
Missouri,2024,35,,0
Missouri,2024,36,,0
Missouri,2024,37,,0
Missouri,2024,38,,0
Missouri,2024,39,,0
Missouri,2024,40,,0
Missouri,2024,41,,0
Missouri,2024,42,,0
Missouri,2024,43,,0
Missouri,2024,44,,0
Missouri,2024,45,,0
Missouri,2024,46,,0
Missouri,2024,47,,0
Missouri,2024,48,,0
Missouri,2024,49,,0
Missouri,2024,50,,0
Missouri,2024,51,,0
Missouri,2024,52,,0
Missouri,2025,1,,0
Missouri,2025,2,,0
Missouri,2025,3,,0
Missouri,2025,4,,0
Missouri,2025,5,,0
Missouri,2025,6,,0
Missouri,2025,7,,0
Missouri,2025,8,,0
Missouri,2025,9,,0
Missouri,2025,10,,0
Missouri,2025,11,,0
Missouri,2025,12,,0
Missouri,2025,13,,0
Missouri,2025,14,,0
Missouri,2025,15,,0
Missouri,2025,16,,0
Missouri,2025,17,,0
Missouri,2025,18,,0
Missouri,2025,19,,0
Missouri,2025,20,,0
Missouri,2025,21,,0
Missouri,2025,22,,0
Missouri,2025,23,,0
Missouri,2025,24,,0
Missouri,2025,25,,0
Missouri,2025,26,,0
Missouri,2025,27,,0
Missouri,2025,28,,0
Missouri,2025,29,,0
Missouri,2025,30,,0
Missouri,2025,31,,0
Missouri,2025,32,,0
Missouri,2025,33,,0
Missouri,2025,34,,0
Missouri,2025,35,,0
Missouri,2025,36,,0
Missouri,2025,37,,0
Missouri,2025,38,,0
Montana,2023,1,,0
Montana,2023,2,,0
Montana,2023,3,,0
Montana,2023,4,,0
Montana,2023,5,,0
Montana,2023,6,,0
Montana,2023,7,,0
Montana,2023,8,,0
Montana,2023,9,,0
Montana,2023,10,,0
Montana,2023,11,,0
Montana,2023,13,,0
Montana,2023,14,,0
Montana,2023,15,,0
Montana,2023,16,,0
Montana,2023,17,,0
Montana,2023,18,,0
Montana,2023,19,,0
Montana,2023,20,,0
Montana,2023,21,,0
Montana,2023,22,,0
Montana,2023,23,,0
Montana,2023,24,,0
Montana,2023,25,,0
Montana,2023,26,,0
Montana,2023,27,,0
Montana,2023,28,,0
Montana,2023,29,,0
Montana,2023,30,,0
Montana,2023,31,,0
Montana,2023,32,,0
Montana,2023,33,,0
Montana,2023,34,,0
Montana,2023,35,,0
Montana,2023,36,,0
Montana,2023,37,,0
Montana,2023,38,,0
Montana,2023,39,,0
Montana,2023,40,,0
Montana,2023,41,,0
Montana,2023,42,,0
Montana,2023,43,,0
Montana,2023,44,,0
Montana,2023,45,,0
Montana,2023,46,,0
Montana,2023,47,,0
Montana,2023,48,,0
Montana,2023,49,,0
Montana,2023,50,,0
Montana,2023,51,,0
Montana,2023,52,,0
Montana,2024,1,,0
Montana,2024,2,,0
Montana,2024,3,,0
Montana,2024,4,,0
Montana,2024,5,,0
Montana,2024,6,,0
Montana,2024,7,,0
Montana,2024,8,,0
Montana,2024,9,,0
Montana,2024,10,,0
Montana,2024,11,,0
Montana,2024,12,,0
Montana,2024,13,,0
Montana,2024,14,,0
Montana,2024,15,,0
Montana,2024,16,,0
Montana,2024,17,,0
Montana,2024,18,,0
Montana,2024,19,,0
Montana,2024,20,,0
Montana,2024,21,,0
Montana,2024,22,,0
Montana,2024,23,,0
Montana,2024,24,,0
Montana,2024,25,,0
Montana,2024,26,,0
Montana,2024,27,,0
Montana,2024,28,,0
Montana,2024,29,,0
Montana,2024,30,,0
Montana,2024,31,,0
Montana,2024,32,,0
Montana,2024,33,,0
Montana,2024,34,,0
Montana,2024,35,,0
Montana,2024,36,,0
Montana,2024,37,,0
Montana,2024,38,,0
Montana,2024,39,,0
Montana,2024,40,,0
Montana,2024,41,,0
Montana,2024,42,,0
Montana,2024,43,,0
Montana,2024,44,,0
Montana,2024,45,,0
Montana,2024,46,,0
Montana,2024,47,,0
Montana,2024,48,,0
Montana,2024,49,,0
Montana,2024,50,,0
Montana,2024,51,,0
Montana,2024,52,,0
Montana,2025,1,,0
Montana,2025,2,,0
Montana,2025,3,,0
Montana,2025,4,,0
Montana,2025,5,,0
Montana,2025,6,,0
Montana,2025,7,,0
Montana,2025,8,,0
Montana,2025,9,,0
Montana,2025,10,,0
Montana,2025,11,,0
Montana,2025,12,,0
Montana,2025,13,,0
Montana,2025,14,,0
Montana,2025,15,,0
Montana,2025,16,,0
Montana,2025,17,,0
Montana,2025,18,,0
Montana,2025,19,,0
Montana,2025,20,,0
Montana,2025,21,,0
Montana,2025,22,,0
Montana,2025,23,2,2
Montana,2025,24,2,0
Montana,2025,25,2,0
Montana,2025,26,2,0
Montana,2025,27,3,1
Montana,2025,28,3,0
Montana,2025,29,3,0
Montana,2025,30,6,3
Montana,2025,31,6,0
Montana,2025,32,6,0
Montana,2025,33,6,0
Montana,2025,34,6,0
Montana,2025,35,6,0
Montana,2025,36,6,0
Montana,2025,37,6,0
Montana,2025,38,6,0
Nebraska,2023,1,,0
Nebraska,2023,2,,0
Nebraska,2023,3,,0
Nebraska,2023,4,,0
Nebraska,2023,5,,0
Nebraska,2023,6,,0
Nebraska,2023,7,,0
Nebraska,2023,8,,0
Nebraska,2023,9,,0
Nebraska,2023,10,,0
Nebraska,2023,11,,0
Nebraska,2023,13,,0
Nebraska,2023,14,,0
Nebraska,2023,15,,0
Nebraska,2023,16,,0
Nebraska,2023,17,,0
Nebraska,2023,18,,0
Nebraska,2023,19,,0
Nebraska,2023,20,,0
Nebraska,2023,21,,0
Nebraska,2023,22,,0
Nebraska,2023,23,,0
Nebraska,2023,24,,0
Nebraska,2023,25,,0
Nebraska,2023,26,,0
Nebraska,2023,27,,0
Nebraska,2023,28,,0
Nebraska,2023,29,,0
Nebraska,2023,30,,0
Nebraska,2023,31,,0
Nebraska,2023,32,,0
Nebraska,2023,33,,0
Nebraska,2023,34,,0
Nebraska,2023,35,,0
Nebraska,2023,36,,0
Nebraska,2023,37,,0
Nebraska,2023,38,,0
Nebraska,2023,39,,0
Nebraska,2023,40,,0
Nebraska,2023,41,,0
Nebraska,2023,42,,0
Nebraska,2023,43,,0
Nebraska,2023,44,,0
Nebraska,2023,45,,0
Nebraska,2023,46,,0
Nebraska,2023,47,,0
Nebraska,2023,48,,0
Nebraska,2023,49,,0
Nebraska,2023,50,,0
Nebraska,2023,51,,0
Nebraska,2023,52,,0
Nebraska,2024,1,,0
Nebraska,2024,2,,0
Nebraska,2024,3,,0
Nebraska,2024,4,,0
Nebraska,2024,5,,0
Nebraska,2024,6,,0
Nebraska,2024,7,,0
Nebraska,2024,8,,0
Nebraska,2024,9,,0
Nebraska,2024,10,,0
Nebraska,2024,11,,0
Nebraska,2024,12,,0
Nebraska,2024,13,,0
Nebraska,2024,14,,0
Nebraska,2024,15,,0
Nebraska,2024,16,,0
Nebraska,2024,17,,0
Nebraska,2024,18,,0
Nebraska,2024,19,,0
Nebraska,2024,20,,0
Nebraska,2024,21,,0
Nebraska,2024,22,,0
Nebraska,2024,23,,0
Nebraska,2024,24,,0
Nebraska,2024,25,,0
Nebraska,2024,26,,0
Nebraska,2024,27,,0
Nebraska,2024,28,,0
Nebraska,2024,29,,0
Nebraska,2024,30,,0
Nebraska,2024,31,,0
Nebraska,2024,32,,0
Nebraska,2024,33,,0
Nebraska,2024,34,,0
Nebraska,2024,35,,0
Nebraska,2024,36,,0
Nebraska,2024,37,,0
Nebraska,2024,38,,0
Nebraska,2024,39,,0
Nebraska,2024,40,,0
Nebraska,2024,41,,0
Nebraska,2024,42,,0
Nebraska,2024,43,,0
Nebraska,2024,44,,0
Nebraska,2024,45,,0
Nebraska,2024,46,,0
Nebraska,2024,47,,0
Nebraska,2024,48,,0
Nebraska,2024,49,,0
Nebraska,2024,50,,0
Nebraska,2024,51,,0
Nebraska,2024,52,,0
Nebraska,2025,1,,0
Nebraska,2025,2,,0
Nebraska,2025,3,,0
Nebraska,2025,4,,0
Nebraska,2025,5,,0
Nebraska,2025,6,,0
Nebraska,2025,7,,0
Nebraska,2025,8,,0
Nebraska,2025,9,,0
Nebraska,2025,10,,0
Nebraska,2025,11,,0
Nebraska,2025,12,,0
Nebraska,2025,13,,0
Nebraska,2025,14,,0
Nebraska,2025,15,,0
Nebraska,2025,16,,0
Nebraska,2025,17,,0
Nebraska,2025,18,,0
Nebraska,2025,19,,0
Nebraska,2025,20,,0
Nebraska,2025,21,,0
Nebraska,2025,22,,0
Nebraska,2025,23,,0
Nebraska,2025,24,,0
Nebraska,2025,25,,0
Nebraska,2025,26,,0
Nebraska,2025,27,,0
Nebraska,2025,28,,0
Nebraska,2025,29,,0
Nebraska,2025,30,,0
Nebraska,2025,31,,0
Nebraska,2025,32,,0
Nebraska,2025,33,,0
Nebraska,2025,34,,0
Nebraska,2025,35,,0
Nebraska,2025,36,,0
Nebraska,2025,37,,0
Nebraska,2025,38,,0
Nevada,2023,1,,0
Nevada,2023,2,,0
Nevada,2023,3,,0
Nevada,2023,4,,0
Nevada,2023,5,,0
Nevada,2023,6,,0
Nevada,2023,7,,0
Nevada,2023,8,,0
Nevada,2023,9,,0
Nevada,2023,10,,0
Nevada,2023,11,,0
Nevada,2023,13,,0
Nevada,2023,14,,0
Nevada,2023,15,,0
Nevada,2023,16,,0
Nevada,2023,17,,0
Nevada,2023,18,,0
Nevada,2023,19,,0
Nevada,2023,20,,0
Nevada,2023,21,,0
Nevada,2023,22,,0
Nevada,2023,23,,0
Nevada,2023,24,,0
Nevada,2023,25,,0
Nevada,2023,26,,0
Nevada,2023,27,,0
Nevada,2023,28,,0
Nevada,2023,29,,0
Nevada,2023,30,,0
Nevada,2023,31,,0
Nevada,2023,32,,0
Nevada,2023,33,,0
Nevada,2023,34,,0
Nevada,2023,35,,0
Nevada,2023,36,,0
Nevada,2023,37,,0
Nevada,2023,38,,0
Nevada,2023,39,,0
Nevada,2023,40,,0
Nevada,2023,41,,0
Nevada,2023,42,,0
Nevada,2023,43,,0
Nevada,2023,44,,0
Nevada,2023,45,,0
Nevada,2023,46,,0
Nevada,2023,47,,0
Nevada,2023,48,,0
Nevada,2023,49,,0
Nevada,2023,50,,0
Nevada,2023,51,,0
Nevada,2023,52,,0
Nevada,2024,1,,0
Nevada,2024,2,,0
Nevada,2024,3,,0
Nevada,2024,4,,0
Nevada,2024,5,,0
Nevada,2024,6,,0
Nevada,2024,7,,0
Nevada,2024,8,,0
Nevada,2024,9,,0
Nevada,2024,10,,0
Nevada,2024,11,,0
Nevada,2024,12,,0
Nevada,2024,13,,0
Nevada,2024,14,,0
Nevada,2024,15,,0
Nevada,2024,16,,0
Nevada,2024,17,,0
Nevada,2024,18,,0
Nevada,2024,19,,0
Nevada,2024,20,,0
Nevada,2024,21,,0
Nevada,2024,22,,0
Nevada,2024,23,,0
Nevada,2024,24,,0
Nevada,2024,25,,0
Nevada,2024,26,,0
Nevada,2024,27,,0
Nevada,2024,28,,0
Nevada,2024,29,,0
Nevada,2024,30,,0
Nevada,2024,31,,0
Nevada,2024,32,,0
Nevada,2024,33,,0
Nevada,2024,34,,0
Nevada,2024,35,,0
Nevada,2024,36,,0
Nevada,2024,37,,0
Nevada,2024,38,,0
Nevada,2024,39,,0
Nevada,2024,40,,0
Nevada,2024,41,,0
Nevada,2024,42,,0
Nevada,2024,43,,0
Nevada,2024,44,,0
Nevada,2024,45,,0
Nevada,2024,46,,0
Nevada,2024,47,,0
Nevada,2024,48,,0
Nevada,2024,49,,0
Nevada,2024,50,,0
Nevada,2024,51,,0
Nevada,2024,52,,0
Nevada,2025,1,,0
Nevada,2025,2,,0
Nevada,2025,3,,0
Nevada,2025,4,,0
Nevada,2025,5,,0
Nevada,2025,6,,0
Nevada,2025,7,,0
Nevada,2025,8,,0
Nevada,2025,9,,0
Nevada,2025,10,,0
Nevada,2025,11,,0
Nevada,2025,12,,0
Nevada,2025,13,,0
Nevada,2025,14,,0
Nevada,2025,15,,0
Nevada,2025,16,,0
Nevada,2025,17,,0
Nevada,2025,18,,0
Nevada,2025,19,,0
Nevada,2025,20,,0
Nevada,2025,21,,0
Nevada,2025,22,,0
Nevada,2025,23,,0
Nevada,2025,24,,0
Nevada,2025,25,,0
Nevada,2025,26,,0
Nevada,2025,27,,0
Nevada,2025,28,,0
Nevada,2025,29,,0
Nevada,2025,30,,0
Nevada,2025,31,,0
Nevada,2025,32,,0
Nevada,2025,33,,0
Nevada,2025,34,,0
Nevada,2025,35,,0
Nevada,2025,36,,0
Nevada,2025,37,,0
Nevada,2025,38,,0
New Hampshire,2023,1,,0
New Hampshire,2023,2,,0
New Hampshire,2023,3,,0
New Hampshire,2023,4,,0
New Hampshire,2023,5,,0
New Hampshire,2023,6,,0
New Hampshire,2023,7,,0
New Hampshire,2023,8,,0
New Hampshire,2023,9,,0
New Hampshire,2023,10,,0
New Hampshire,2023,11,,0
New Hampshire,2023,13,,0
New Hampshire,2023,14,,0
New Hampshire,2023,15,,0
New Hampshire,2023,16,,0
New Hampshire,2023,17,,0
New Hampshire,2023,18,,0
New Hampshire,2023,19,,0
New Hampshire,2023,20,,0
New Hampshire,2023,21,,0
New Hampshire,2023,22,,0
New Hampshire,2023,23,,0
New Hampshire,2023,24,,0
New Hampshire,2023,25,,0
New Hampshire,2023,26,,0
New Hampshire,2023,27,,0
New Hampshire,2023,28,,0
New Hampshire,2023,29,,0
New Hampshire,2023,30,,0
New Hampshire,2023,31,,0
New Hampshire,2023,32,,0
New Hampshire,2023,33,,0
New Hampshire,2023,34,,0
New Hampshire,2023,35,,0
New Hampshire,2023,36,,0
New Hampshire,2023,37,,0
New Hampshire,2023,38,,0
New Hampshire,2023,39,,0
New Hampshire,2023,40,,0
New Hampshire,2023,41,,0
New Hampshire,2023,42,,0
New Hampshire,2023,43,,0
New Hampshire,2023,44,,0
New Hampshire,2023,45,,0
New Hampshire,2023,46,,0
New Hampshire,2023,47,,0
New Hampshire,2023,48,,0
New Hampshire,2023,49,,0
New Hampshire,2023,50,,0
New Hampshire,2023,51,,0
New Hampshire,2023,52,,0
New Hampshire,2024,1,,0
New Hampshire,2024,2,,0
New Hampshire,2024,3,,0
New Hampshire,2024,4,,0
New Hampshire,2024,5,,0
New Hampshire,2024,6,,0
